uarch,chip type,launch_year,processor number,idPhoronix,idSPEC,idGeekBench,cache,type_cache,bus_speed,bus_type,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp (W),turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
skylake,embedded,2015,i7-6600U,,,,4, SmartCache,0,,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 520,300,01.05,32,3,14,3,12,14,2,4,2.6,3.4,2.8,25,800,7.5 W,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,393
westmere,mobile,2010,i7-660LM,,,,4, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800/1066,2,17.1,0,Intel® HD Graphics,266,0.566,0,2,45,2,16,32,2,4,2.26 ,03.06,0,0,0,0,25,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
westmere,mobile,2010,i7-660UE,,,,4,,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800,2,12.8,1,Intel® HD Graphics,166,0.5,0,2,45,2,16,32,2,4,1.33 ,2.4,0,0,0,0,18,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,255
westmere,embedded,2010,i7-660UE,,,,4,,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800,2,12.8,1,Intel® HD Graphics,166,0.5,0,2,45,2,16,32,2,4,1.33 ,2.4,0,0,0,0,18,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,255
westmere,mobile,2010,i7-660UM,,,,4, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800,2,12.8,0,Intel® HD Graphics,166,0.5,0,2,45,2,16,32,2,4,1.33 ,2.4,0,0,0,0,18,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
skylake,mobile,2015,i7-6650U,,,,4, SmartCache,0,,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® Iris™ Graphics 540,300,01.05,32,3,14,3,12,14,2,4,2.2,3.4,0,0,0,9.5 W,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,415
skylake,mobile,2016,i7-6660U,,,,4, SmartCache,0,,"SSE4.1/4.2, AVX 2.0",64-bit,32,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® Iris™ Graphics 540,300,01.05,32,3,14,3,12,14,2,4,2.4,3.4,0,0,0,9.5 W,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,415
skylake,desktop,2015,i7-6700,,Intel Core i7-6700,Intel Core i7-6700,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® HD Graphics 530,350,1.15 ,64,3,14,3,16,14,4,8,3.4,4,0,0,0,0,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,307
skylake,embedded,2015,i7-6700,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® HD Graphics 530,350,1.15 ,64,3,14,3,16,14,4,8,3.4,4,0,0,0,0,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,308
skylake,mobile,2015,i7-6700HQ,,,,6, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,01.05,64,3,14,3,16,14,4,8,2.6,3.5,0,0,0,35 W,45,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,378
skylake,desktop,2015,i7-6700K,,Intel Core i7-6700K,Intel Core i7-6700K,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® HD Graphics 530,350,1.15 ,64,3,14,3,16,14,4,8,4,4.2,0,0,0,0,91,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,344
skylake,desktop,2015,i7-6700T,,Intel Core i7-6700T,Intel Core i7-6700T,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® HD Graphics 530,350,1.1,64,3,14,3,16,14,4,8,2.8,3.6,0,0,0,0,35,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,303
skylake,embedded,2015,i7-6700TE,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® HD Graphics 530,350,1,64,3,14,3,16,14,4,8,2.4,3.4,0,0,0,0,35,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,303
skylake,mobile,2016,i7-6770HQ,,,,6, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® Iris™ Pro Graphics 580,350,0.95,64,3,14,3,16,14,4,8,2.6,3.5,0,0,0,35 W,45,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,434
skylake,desktop,2016,i7-6785R,,,,8,,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-1866/2133, DDR3L-1333/1600 @ 1.35V",2,34.1 ,0,Intel® Iris™ Pro Graphics 580,350,1.15 ,64,3,14,3,16,14,4,8,3.3,3.9,0,0,0,0,65,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
westmere,mobile,2010,i7-680UM,,,,4, SmartCache,20,DMI,SSE4.1/4.2,64-bit,8,DDR3 800,2,12.8,0,Intel® HD Graphics,166,0.5,0,2,45,2,16,32,2,4,1.46 ,2.53 ,0,0,0,0,18,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
skylake,embedded,2015,i7-6820EQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,1,64,3,14,3,16,14,4,8,2.8,3.5,0,0,0,0,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,378
skylake,mobile,2015,i7-6820HK,,,Intel Core i7-6820HK,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,01.05,64,3,14,3,16,14,4,8,2.7,3.6,0,0,0,35 W,45,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,378
skylake,mobile,2015,i7-6820HQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,01.05,64,3,14,3,16,14,4,8,2.7,3.6,0,0,0,35 W,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,378
skylake,embedded,2015,i7-6822EQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,1,64,3,14,3,16,14,4,8,2,2.8,0,0,0,0,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,378
skylake,mobile,2016,i7-6870HQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® Iris™ Pro Graphics 580,350,1,64,3,14,3,16,14,4,8,2.7,3.6,0,0,0,35 W,45,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,434
skylake,mobile,2015,i7-6920HQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® HD Graphics 530,350,01.05,64,3,14,3,16,14,4,8,2.9,3.8,0,0,0,35 W,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,568
skylake,mobile,2016,i7-6970HQ,,,,8, SmartCache,64,DMI3,"SSE4.1/4.2, AVX 2.0",64-bit,64,"DDR4-2133, LPDDR3-1866, DDR3L-1600",2,34.1 ,0,Intel® Iris™ Pro Graphics 580,350,01.05,64,3,14,3,16,14,4,8,2.8,3.7,0,0,0,35 W,45,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,623
nehalem,mobile,2009,i7-720QM,,,,6, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,1.6,2.8,0,0,0,0,45,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,380
nehalem,mobile,2010,i7-740QM,,,,6, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,1.73 ,2.93 ,0,0,0,0,45,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,380
nehalem,mobile,2009,i7-820QM,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,1.73 ,03.06,0,0,0,0,45,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0
nehalem,mobile,2010,i7-840QM,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,1.86 ,3.2,0,0,0,0,45,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,570
nehalem,desktop,2009,i7-860,,Intel Core i7-860,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.8,3.46 ,0,0,0,0,95,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,281
nehalem,embedded,2009,i7-860,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.8,3.46 ,0,0,0,0,95,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,281
nehalem,desktop,2010,i7-860S,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.53 ,3.46 ,0,0,0,0,82,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,362
nehalem,desktop,2009,i7-870,,Intel Core i7-870,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.93 ,3.6,0,0,0,0,95,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,305
nehalem,desktop,2010,i7-870S,,Intel Core i7-870S,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.66 ,3.6,0,0,0,0,82,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
nehalem,desktop,2010,i7-875K,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.93 ,3.6,0,0,0,0,95,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,353
nehalem,desktop,2010,i7-880,,Intel Core i7-880,,8, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,03.06,3.73 ,0,0,0,0,95,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
nehalem,desktop,2008,i7-920,,Intel Core i7-920,,8, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,2.66 ,2.93 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,305
nehalem,mobile,2009,i7-920XM,,,,8, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2,3.2,0,0,0,0,55,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
nehalem,desktop,2010,i7-930,,Intel Core i7-930,,8, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,2.8,03.06,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,305
nehalem,desktop,2008,i7-940,,Intel Core i7-940,,8, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,2.93 ,3.2,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,555
nehalem,mobile,2010,i7-940XM,,Intel Core i7-940XM,,8, SmartCache,20,DMI,SSE4.2,64-bit,8,DDR3 1066/1333,2,21,0,0,0,0,0,0,0,2,16,45,4,8,2.13 ,3.33 ,0,0,0,0,55,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
nehalem,desktop,2009,i7-950,,Intel Core i7-950,,8, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,03.06,3.33 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,305
nehalem,desktop,2009,i7-960,,Intel Core i7-960,,8, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,3.2,3.46 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,305
nehalem,desktop,2008,i7-965,,Intel Core i7-965 Extreme Edition,,8, SmartCache,51.2,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,3.2,3.46 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,990
westmere,desktop,2010,i7-970,,,,12, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,32,6,12,3.2,3.46 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,594
nehalem,desktop,2009,i7-975,,Intel Core i7-975,,8, SmartCache,51.2,QPI,SSE4.2,64-bit,24,DDR3 800/1066,3,25.6,0,0,0,0,0,0,0,0,0,45,4,8,3.33 ,3.6,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1059
westmere,desktop,2011,i7-980,,,,12, SmartCache,38.4,QPI,SSE4.2,64-bit,24,DDR3 1066,3,0,0,0,0,0,0,0,0,0,0,32,6,12,3.33 ,3.6,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,594
westmere,desktop,2010,i7-980X,,Intel Core i7-980X,,12, SmartCache,51.2,QPI,SSE4.2,64-bit,24,DDR3 1066,3,25.6,0,0,0,0,0,0,0,0,0,32,6,12,3.33 ,3.6,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1059
westmere,desktop,2011,i7-990X,,Intel Core i7-990X,,12, SmartCache,51.2,QPI,SSE4.2,64-bit,24,DDR3 1066,3,25.6,0,0,0,0,0,0,0,0,0,32,6,12,3.46 ,3.73 ,0,0,0,0,130,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1059
airmont,desktop,2016,J3060,,,,2, L2,0,,0,64-bit,8,DDR3L-1600,2,0,0,Intel® HD Graphics 400,320,0,8,3,0,2,4,14,2,2,1.6,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
airmont,desktop,2016,J3160,,,,2, L2,0,,0,64-bit,8,DDR3L-1600,2,0,0,Intel® HD Graphics 400,320,0,8,3,0,2,4,14,4,4,1.6,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
airmont,desktop,2016,J3710,,,,2, L2,0,,0,64-bit,8,DDR3L-1600,2,0,0,Intel® HD Graphics 405,400,0,8,3,0,2,4,14,4,4,1.6,0,0,0,0,0,6.5,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
penryn,server,2009,L3110,,Intel Xeon L3110,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,3,0,0,0,0,0,45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,243
penryn,server,2009,L3360,,Intel Xeon L3360,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.83 ,0,0,0,0,0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,340
westmere,server,2010,L3406,,Intel Xeon L3406,,4, SmartCache,20,DMI,SSE4.2,64-bit,16,DDR3 1066,2,17,1,1,0,0,0,0,45,2,16,32,2,4,2.26 ,2.53 ,0,0,0,0,30,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,201
nehalem,server,2009,L3426,,Intel Xeon L3426,,8, SmartCache,20,DMI,SSE4.2,64-bit,32,DDR3 800/1066/1333,2,21,1,0,0,0,0,0,0,2,16,45,4,8,1.86 ,3.2,0,0,0,0,45,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,305
penryn,server,2008,L5215,,Intel Xeon L5215,,6, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,1.86 ,0,0,0,0,0,20,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
penryn,embedded,2008,L5238,,,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.66 ,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,560
penryn,server,2008,L5240,,Intel Xeon L5240,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,3,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
merom,server,2007,L5310,,Intel Xeon L5310,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.6,0,0,0,0,0,50,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
merom,server,2007,L5318,,,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.6,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
merom,embedded,2007,L5318,,,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.6,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
merom,server,2007,L5320,,Intel Xeon L5320,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.86 ,0,0,0,0,0,50,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,server,2007,L5335,,,,8, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,2,0,0,0,0,0,50,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
penryn,embedded,2008,L5408,,Intel Xeon L5408,,12, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.13 ,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,494
penryn,server,2008,L5410,,Intel Xeon L5410,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.33 ,0,0,0,0,0,50,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,372
penryn,embedded,2008,L5410,,,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.33 ,0,0,0,0,0,50,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,372
penryn,server,2008,L5420,,Intel Xeon L5420,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.5,0,0,0,0,0,50,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,413
penryn,server,2008,L5430,,,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.66 ,0,0,0,0,0,50,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,601
nehalem,server,2009,L5506,,Intel Xeon L5506,,4, SmartCache,38.4,QPI,0,64-bit,144,DDR3 800,3,19.2,1,0,0,0,0,0,0,0,0,45,4,4,2.13 ,0,0,0,0,0,60,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
nehalem,embedded,2009,L5508,,,,8, SmartCache,46.88,QPI,0,64-bit,144,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,45,2,4,2,2.4,0,0,0,0,38,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,403
nehalem,embedded,2009,L5518,,Intel Xeon L5518,,8, SmartCache,46.88,QPI,0,64-bit,144,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,45,4,8,2.13 ,2.4,0,0,0,0,60,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,504
nehalem,server,2009,L5520,,Intel Xeon L5520,,8, SmartCache,46.88,QPI,0,64-bit,144,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,45,4,8,2.26 ,2.48 ,0,0,0,0,60,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
nehalem,server,2009,L5530,,Intel Xeon L5530,,8, SmartCache,46.88,QPI,0,64-bit,144,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,45,4,8,2.4,2.66 ,0,0,0,0,60,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
westmere,server,2010,L5609,,Intel Xeon L5609,,12, SmartCache,38.4,QPI,SSE4.2,64-bit,288,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,32,4,4,1.86 ,1.86 ,0,0,0,0,40,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,440
westmere,server,2010,L5618,,,,12,,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,8,1.87 ,2.26 ,0,0,0,0,40,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,464
westmere,embedded,2010,L5618,,,,12,,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,8,1.87 ,2.26 ,0,0,0,0,40,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,464
westmere,server,2010,L5630,,Intel Xeon L5630,,12, SmartCache,46.88,QPI,SSE4.2,64-bit,288,DDR3 800/1066,3,25.6,1,0,0,0,0,0,0,0,0,32,4,8,2.13 ,2.4,0,0,0,0,40,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,552.5
westmere,server,2010,L5638,,Intel Xeon L5638,,12,,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,12,2,2.4,0,0,0,0,60,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,558
westmere,embedded,2010,L5638,,,,12,,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,12,2,2.4,0,0,0,0,60,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,558
westmere,server,2010,L5640,,Intel Xeon L5640,,12, SmartCache,46.88,QPI,SSE4.2,64-bit,288,DDR3 800/1066/1333,3,32,1,0,0,0,0,0,0,0,0,32,6,12,2.26 ,2.8,0,0,0,0,60,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,997.5
merom,mobile,2007,L7200,,,,4, L2,0.667,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.33 ,0,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
merom,mobile,2007,L7300,,,,4, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.4,0,0,0,0,0,17,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
merom,server,2007,L7345,,Intel Xeon L7345,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.86 ,0,0,0,0,0,50,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
merom,mobile,2006,L7400,,,,4, L2,0.667,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.5,0,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,241
merom,embedded,2006,L7400,,,,4, L2,0.667,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.5,0,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,241
penryn,server,2008,L7445,,Intel Xeon L7445,,12, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.13 ,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
penryn,server,2008,L7455,,Intel Xeon L7455,,12, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,6,2.13 ,0,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
merom,mobile,2006,L7500,,,,4, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.6,0,0,0,0,0,17,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,244
merom,embedded,2006,L7500,,,,4, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.6,0,0,0,0,0,17,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,244
nehalem,server,2010,L7545,,Intel Xeon L7545,,18, L3,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,12,1.866 ,2.533 ,0,0,0,0,95,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
nehalem,server,2010,L7555,,Intel Xeon L7555,,24, L3,46.88,QPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,16,1.866 ,2.533 ,0,0,0,0,95,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
merom,mobile,2007,L7700,,,,4, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,1.8,0,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
skylake,mobile,2015,M3-6Y30,,,,4, SmartCache,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,"LPDDR3-1866, DDR3L-1600",2,29.8,0,Intel® HD Graphics 515,300,0.85,16,3,14,3,10,14,2,4,0.9,2.2,0,7,0,3.8 W,4.5,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,281
